tokens	ner_tags
['<ul>', '<li>', 'If', 'you', 'do', 'not', 'want', 'to', 'receive', 'e-mail', 'or', 'other', 'mail', 'from', 'us,', 'please', 'adjust', 'your', 'Customer', 'Communication', 'Preferences', '.', '(If', 'you', 'do', 'not', 'want', 'to', 'receive', 'Conditions', 'of', 'Use', 'and', 'other', 'legal', 'notices', 'from', 'us,', 'such', 'as', 'this', 'Privacy', 'Notice,', 'those', 'notices', 'will', 'still', 'govern', 'your', 'use', 'of', 'Amazon.com,', 'and', 'it', 'is', 'your', 'responsibility', 'to', 'review', 'them', 'for', 'changes.)', '</li>', '</ul>']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['<strong>', 'Conditions', 'of', 'Use,', 'Notices,', 'and', 'Revisions', '</strong>', '<br>', '<br>', 'If', 'you', 'choose', 'to', 'visit', 'Amazon.com,', 'your', 'visit', 'and', 'any', 'dispute', 'over', 'privacy', 'is', 'subject', 'to', 'this', 'Notice', 'and', 'our', 'Conditions', 'of', 'Use,', 'including', 'limitations', 'on', 'damages,', 'resolution', 'of', 'disputes,', 'and', 'application', 'of', 'the', 'law', 'of', 'the', 'state', 'of', 'Washington.', 'If', 'you', 'have', 'any', 'concern', 'about', 'privacy', 'at', 'Amazon.com,', 'please', 'contact', 'us', 'with', 'a', 'thorough', 'description,', 'and', 'we', 'will', 'try', 'to', 'resolve', 'it.', 'Our', 'business', 'changes', 'constantly,', 'and', 'our', 'Privacy', 'Notice', 'and', 'the', 'Conditions', 'of', 'Use', 'will', 'change', 'also.', 'We', 'may', 'e-mail', 'periodic', 'reminders', 'of', 'our', 'notices', 'and', 'conditions,', 'but', 'you', 'should', 'check', 'our', 'Web', 'site', 'frequently', 'to', 'see', 'recent', 'changes.', 'Unless', 'stated', 'otherwise,', 'our', 'current', 'Privacy', 'Notice', 'applies', 'to', 'all', 'information', 'that', 'we', 'have', 'about', 'you', 'and', 'your', 'account.', 'We', 'stand', 'behind', 'the', 'promises', 'we', 'make,', 'however,', 'and', 'will', 'never', 'materially', 'change', 'our', 'policies', 'and', 'practices', 'to', 'make', 'them', 'less', 'protective', 'of', 'customer', 'information', 'collected', 'in', 'the', 'past', 'without', 'the', 'consent', 'of', 'affected', 'customers.', '<br>', '<br>']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-OPI', 'I-OPI', 'I-OPI', 'I-OPI', 'I-OPI', 'O', 'O', 'B-OPI']
['By', 'visiting', 'this', 'Site', 'or', 'using', 'the', 'Services,', 'you', 'are', 'accepting', 'the', 'policies', 'and', 'practices', 'described', 'in', 'this', 'Policy.', 'Each', 'time', 'you', 'visit', 'the', 'Site', 'or', 'use', 'the', 'Services,', 'you', 'agree', 'and', 'expressly', 'consent', 'to', 'our', 'collection,', 'use', 'and', 'disclosure', 'of', 'the', 'information', 'that', 'you', 'provide', 'as', 'described', 'in', 'this', 'Policy.', '<br>', '<br>']	['B-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'O', 'O']
['<strong>', '11.', 'How', 'To', 'Contact', 'Us', '</strong>', '<br>', '<br>', 'If', 'you', 'have', 'any', 'questions', 'regarding', 'privacy', 'or', 'this', 'Policy,', 'you', 'may', 'contact', 'us', 'as', 'follows:', 'Telephone:', '888-795-4719', 'Email:', 'privacy@everydayhealth.com', 'Address:', 'Everyday', 'Health,', 'LLC', '345', 'Hudson', 'Street,', '16th', 'Floor', 'New', 'York,', 'NY', '10014', '<strong>', '<br>', '<br>', '12.', 'Privacy', 'Policy', 'Changes', '</strong>', '<br>', '<br>', 'We', 'reserve', 'the', 'right', 'to', 'change,', 'modify,', 'add', 'or', 'remove', 'portions', 'of', 'this', 'Policy', 'at', 'any', 'time', 'and', 'without', 'prior', 'notice,', 'and', 'any', 'changes', 'will', 'become', 'effective', 'immediately', 'upon', 'being', 'posted', 'unless', 'we', 'advise', 'you', 'otherwise.', 'Your', 'continued', 'use', 'of', 'the', 'Site', 'or', 'Services', 'after', 'this', 'Policy', 'has', 'been', 'amended', 'shall', 'be', 'deemed', 'to', 'be', 'your', 'continued', 'acceptance', 'of', 'the', 'terms', 'and', 'conditions', 'of', 'the', 'Policy,', 'as', 'amended.', 'We', 'encourage', 'you', 'to', 'bookmark', 'this', 'Web', 'page', 'and', 'review', 'this', 'Policy', 'regularly.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['What', 'we', 'will', 'do', 'if', 'there', 'is', 'an', 'update', 'to', 'this', 'policy.', '<br>', '<br>', 'From', 'time', 'to', 'time', 'we', 'may', 'change', 'our', 'privacy', 'practices.', 'We', 'will', 'notify', 'you', 'of', 'any', 'material', 'changes', 'to', 'this', 'policy', 'as', 'required', 'by', 'law.', 'We', 'will', 'also', 'post', 'an', 'updated', 'copy', 'on', 'our', 'website.', 'Please', 'check', 'our', 'site', 'periodically', 'for', 'updates.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Note:', 'The', 'CBS', 'Interactive', 'Privacy', 'Policy', 'has', 'been', 'updated.', 'Please', 'review', 'the', 'updated', 'privacy', 'policy', 'carefully', 'before', 'using', 'the', 'CBS', 'Interactive', 'Services.', 'By', 'using', 'any', 'of', 'the', 'CBS', 'Interactive', 'Services,', 'you', 'consent', 'to', 'the', 'terms', 'of', 'the', 'updated', 'privacy', 'policy.', 'Click', 'here', 'for', 'more', 'information', 'about', 'the', 'updates.', '<br>', '<br>']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['<strong>', 'Changes', 'to', 'This', 'Policy', '</strong>', '<br>', '<br>', 'Washingtonian.com', 'reserves', 'the', 'right', 'to', 'change', 'this', 'policy', 'at', 'any', 'time.', 'Please', 'check', 'this', 'page', 'periodically', 'for', 'changes.', 'We', 'will', 'post', 'a', 'notice', 'on', 'this', 'site', 'if', 'and', 'when', 'this', 'policy', 'changes', 'to', 'alert', 'visitors', 'that', 'a', 'new', 'policy', 'is', 'in', 'place.', 'Your', 'continued', 'use', 'of', 'our', 'website', 'following', 'the', 'posting', 'of', 'changes', 'to', 'our', 'privacy', 'policy', 'will', 'mean', 'that', 'you', 'accept', 'such', 'changes.', 'Information', 'collected', 'prior', 'to', 'the', 'time', 'any', 'change', 'is', 'posted', 'will', 'be', 'used', 'according', 'to', 'the', 'policy', 'and', 'applicable', 'laws', 'in', 'place', 'at', 'the', 'time', 'the', 'information', 'was', 'collected.', '<br>', '<br>']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['<strong>', 'Effective', 'Date', '</strong>', '<br>', '<br>', 'This', 'Privacy', 'Policy', 'is', 'effective', 'as', 'of', 'February', '6,', '2009.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS']
['<strong>', 'Changes', 'to', 'this', 'policy.', '</strong>', '<br>', '<br>', 'Tribune', 'Company', 'reserves', 'the', 'right', 'to', 'change', 'this', 'policy', 'at', 'any', 'time.', 'Please', 'check', 'this', 'page', 'periodically', 'for', 'changes.', 'Your', 'continued', 'use', 'of', 'the', 'Services', 'following', 'the', 'posting', 'of', 'changes', 'to', 'this', 'policy', 'will', 'mean', 'you', 'accept', 'those', 'changes.', 'If', 'we', 'make', 'any', 'material', 'changes', 'to', 'this', 'Privacy', 'Policy,', 'we', 'will', 'post', 'the', 'updated', 'Privacy', 'Policy', 'here', 'and', 'notify', 'you', 'by', 'email', 'or', 'by', 'means', 'of', 'a', 'notice', 'on', 'our', 'website.', '<br>', '<br>']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'I-USER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['This', 'Privacy', 'Statement', 'answers', 'the', 'following', 'questions:', '<br>', '<br>', '<ul>', '<li>', 'What', 'information', 'does', 'The', 'Motley', 'Fool', 'gather', 'about', 'you-', '</li>', '</ul>', '<ul>', '<li>', 'How', 'does', 'The', 'Motley', 'Fool', 'use', 'your', 'personal', 'information-', '</li>', '</ul>', '<ul>', '<li>', 'Will', 'The', 'Motley', 'Fool', 'disclose', 'any', 'of', 'your', 'personal', 'information-', '</li>', '</ul>', '<ul>', '<li>', 'What', 'kind', 'of', 'security', 'measures', 'do', 'we', 'take', 'to', 'protect', 'your', 'information', 'from', 'accidental', 'loss', 'or', 'disclosure-', '</li>', '</ul>', '<ul>', '<li>', 'Will', 'The', 'Motley', 'Fool', 'use', 'your', 'information', 'for', 'direct', 'mailings-', '</li>', '</ul>', '<ul>', '<li>', 'How', 'can', 'you', 'deactivate', 'your', 'account', 'or', 'correct', 'or', 'revise', 'information', 'that', 'we', 'have', 'about', 'you-', '</li>', '</ul>', '<ul>', '<li>', 'How', 'do', 'we', 'respect', ""children's"", 'privacy-', '</li>', '</ul>', '<ul>', '<li>', 'What', 'else', 'should', 'you', 'know', 'about', 'your', 'privacy-', '</li>', '</ul>', '<ul>', '<li>', 'Does', 'the', 'Motley', 'Fool', 'participate', 'in', 'the', 'Safe', 'Harbor', 'program-', '</li>', '</ul>', '<ul>', '<li>', 'How', 'will', 'you', 'know', 'whether', 'The', 'Motley', ""Fool's"", 'privacy', 'policy', 'has', 'changed-', '</li>', '</ul>']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'O', 'O']
['<ul>', '<li>', 'If', 'The', 'Motley', 'Fool', 'is', 'involved', 'in', 'a', 'merger,', 'acquisition,', 'or', 'sale', 'of', 'all', 'or', 'a', 'portion', 'of', 'its', 'assets,', 'you', 'will', 'be', 'notified', 'via', 'email', 'and/or', 'a', 'prominent', 'notice', 'on', 'our', 'Web', 'site', 'of', 'any', 'change', 'in', 'ownership', 'or', 'uses', 'of', 'your', 'personal', 'information,', 'as', 'well', 'as', 'any', 'choices', 'you', 'may', 'have', 'regarding', 'your', 'personal', 'information.', '</li>', '</ul>']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'O', 'O']
"['<strong>', 'How', 'Will', 'You', 'Know', 'Whether', 'The', 'Motley', ""Fool's"", 'Privacy', 'Policy', 'Has', 'Changed-', '</strong>', '<br>', '<br>', 'We', 'may', 'change', 'this', 'Privacy', 'Statement', 'at', 'any', 'time,', 'but', 'we', 'will', 'give', 'notice', 'of', 'any', 'material', 'change', '(or', 'any', 'notices', 'that', 'we', 'are', 'required', 'to', 'give', 'you)', 'on', 'our', 'websites', 'and/or', 'in', 'email', 'messages', 'prior', 'to', 'the', 'change', 'becoming', 'effective.', 'We', 'encourage', 'you', 'to', 'periodically', 'review', 'this', 'page', 'for', 'the', 'latest', 'information', 'on', 'our', 'privacy.', '<br>', '<br>']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'O', 'O']
['Last', 'Updated:', 'December', '1st,', '2014']	['B-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS']
['Changes', 'to', 'Our', 'Privacy', 'Policy', '<br>', '<br>', 'We', 'reserve', 'the', 'right', 'to', 'make', 'changes', 'to', 'this', 'privacy', 'policy', 'at', 'any', 'time.', 'If', 'we', 'make', 'a', 'material', 'change', 'to', 'this', 'privacy', 'policy,', 'we', 'will', 'notify', 'you', 'by', 'posting', 'notice', 'of', 'the', 'change', 'on', 'www.us.playstation.com', 'or', 'on', 'our', 'other', 'websites.', 'We', 'will', 'post', 'the', 'changes', 'in', 'the', 'privacy', 'policy', 'and,', 'if', 'necessary,', 'give', 'you', 'additional', 'choices', 'regarding', 'changes.', 'Please', 'check', 'this', 'privacy', 'policy', 'from', 'time', 'to', 'time', 'to', 'ensure', 'that', 'you', 'are', 'aware', 'of', 'these', 'changes.', 'Your', 'continued', 'use', 'of', 'our', 'websites', 'or', 'other', 'SCEA', 'online', 'portals', 'subject', 'to', 'this', 'privacy', 'policy', 'will', 'signify', 'your', 'acceptance', 'of', 'privacy', 'policy', 'changes.', '<br>', '<br>']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'O', 'O']
['How', 'will', 'changes', 'to', 'this', 'policy', 'be', 'communicated?', '<br>', '<br>', 'We', 'may', 'update', 'this', 'Policy', 'from', 'time', 'to', 'time.', 'If', 'we', 'make', 'any', 'material', 'change', 'to', 'the', 'way', 'in', 'which', 'we', 'treat', 'your', 'User', 'Information,', 'we', 'will', 'inform', 'you', 'of', 'such', 'change', 'by', 'posting', 'an', 'updated', 'privacy', 'policy', 'at', 'this', 'location', 'or', 'through', 'email', 'notification,', 'at', 'our', 'option.', 'Any', 'updated', 'version', 'of', 'this', 'privacy', 'policy', 'will', 'be', 'effective', 'as', 'soon', 'as', 'it', 'is', 'posted', 'on', 'our', 'Sites.', '<br>', '<br>']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'I-NONE', 'O', 'O']
['Disclosure', 'of', 'Your', 'Information', '<br>', '<br>', 'Sci-News.com', 'does', 'not', 'sell,', 'trade', 'or', 'rent', 'your', 'personal', 'information', 'to', 'third', 'parties.', 'If', 'we', 'choose', 'to', 'do', 'so', 'in', 'the', 'future,', 'you', 'will', 'be', 'notified', 'by', 'email', 'of', 'our', 'intentions,', 'and', 'have', 'the', 'right', 'to', 'be', 'removed', 'prior', 'to', 'the', 'disclosure.', '<br>', '<br>']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OPO', 'I-OPO', 'I-OPO', 'I-OPO', 'I-OPO', 'I-OPO', 'I-OPO', 'I-OPO', 'I-OPO', 'I-OPO', 'I-OPO', 'O', 'O']
['13.', 'UPDATES', 'TO', 'OUR', 'PRIVACY', 'POLICY', '<br>', '<br>', 'From', 'time', 'to', 'time,', 'we', 'may', 'revise', 'this', 'Privacy', 'Policy', 'to', 'reflect', 'industry', 'initiatives,', 'changes', 'in', 'the', 'law', 'or', 'technology,', 'or', 'changes', 'in', 'our', 'practices', 'regarding', 'information', 'collection', 'and', 'use.', 'If', 'we', 'make', 'material', 'revisions', 'to', 'the', 'way', 'we', 'collect', 'or', 'use', 'your', 'personal', 'information', 'so', 'that', 'we', 'are', 'using', 'it', 'for', 'purposes', 'or', 'sharing', 'data', 'with', 'third', 'parties', 'that', 'you', 'have', 'not', 'consented', 'to,', 'we', 'will', 'provide', 'you', 'with', 'notice', 'of', 'those', 'changes', 'and', 'may', 'do', 'so', 'by', 'either:', '(1)', 'announcing', 'the', 'change', 'on', 'the', 'home', 'page', 'of', 'our', 'website', 'or', '(2)', 'taking', 'other', 'actions', 'as', 'we', 'deem', 'appropriate', 'under', 'the', 'circumstances,', 'including', 'without', 'limitation,', 'posting', 'the', 'revised', 'version', 'of', 'this', 'Privacy', 'Policy', 'online.', 'You', 'agree', 'that', 'we', 'may', 'notify', 'you', 'about', 'material', 'changes', 'in', 'the', 'way', 'we', 'treat', 'personal', 'information', 'by', 'placing', 'a', 'notice', 'on', 'our', 'online', 'services.', 'You', 'should', 'check', 'our', 'online', 'services', 'frequently', 'for', 'updates.', '<br>', '<br>']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'I-UNS', 'O', 'O']
